processing_timestamp,original_timestamp,type,sensor_id,temperature,humidity,status
2025-04-10T22:03:02.550487,2025-04-10T22:02:30.098091,sensor,sensor_7,26.52,54.28,Warning
2025-04-10T22:03:02.458668,2025-04-10T22:02:29.710016,sensor,sensor_9,27.65,56.1,Warning
2025-04-10T22:03:02.555945,2025-04-10T22:02:30.120936,sensor,sensor_5,24.78,60.43,Warning
2025-04-10T22:03:02.481229,2025-04-10T22:02:29.809027,sensor,sensor_6,15.33,41.3,Low
2025-04-10T22:03:02.569958,2025-04-10T22:02:30.182115,sensor,sensor_9,16.12,34.78,Low
2025-04-10T22:03:02.492136,2025-04-10T22:02:29.864536,sensor,sensor_16,20.86,47.53,Normal
2025-04-10T22:03:02.570665,2025-04-10T22:02:30.182105,sensor,sensor_5,29.89,41.4,Warning
2025-04-10T22:03:02.504276,2025-04-10T22:02:29.912974,sensor,sensor_9,25.79,41.24,Warning
2025-04-10T22:03:02.574962,2025-04-10T22:02:30.202115,sensor,sensor_14,29.37,56.31,Warning
2025-04-10T22:03:02.514440,2025-04-10T22:02:29.948361,sensor,sensor_7,22.43,48.83,Normal
2025-04-10T22:03:02.464141,2025-04-10T22:02:29.737597,sensor,sensor_4,28.61,51.52,Warning
2025-04-10T22:03:02.524322,2025-04-10T22:02:29.992761,sensor,sensor_18,19.51,47.33,Normal
2025-04-10T22:03:02.468191,2025-04-10T22:02:29.754645,sensor,sensor_14,28.06,35.8,Warning
2025-04-10T22:03:02.529278,2025-04-10T22:02:30.014091,sensor,sensor_14,22.11,46.75,Normal
2025-04-10T22:03:02.472444,2025-04-10T22:02:29.773386,sensor,sensor_18,29.09,55.09,Warning
2025-04-10T22:03:02.534254,2025-04-10T22:02:30.030616,sensor,sensor_1,23.04,45.38,Normal
2025-04-10T22:03:02.483567,2025-04-10T22:02:29.822794,sensor,sensor_7,15.85,36.93,Low
2025-04-10T22:03:02.536847,2025-04-10T22:02:30.041131,sensor,sensor_6,25.7,37.03,Warning
2025-04-10T22:03:02.501337,2025-04-10T22:02:29.902632,sensor,sensor_7,16.36,67.36,Low
2025-04-10T22:03:02.558004,2025-04-10T22:02:30.132943,sensor,sensor_7,16.55,51.87,Low
2025-04-10T22:03:02.505682,2025-04-10T22:02:29.913129,sensor,sensor_9,17.91,56.91,Low
2025-04-10T22:03:02.563167,2025-04-10T22:02:30.156507,sensor,sensor_12,24.76,57.66,Warning
2025-04-10T22:03:02.515841,2025-04-10T22:02:29.958164,sensor,sensor_11,27.92,58.96,Warning
2025-04-10T22:03:02.479544,2025-04-10T22:02:29.804247,sensor,sensor_3,23.68,69.69,Normal
2025-04-10T22:03:02.520751,2025-04-10T22:02:29.980843,sensor,sensor_11,19.06,49.21,Normal
2025-04-10T22:03:02.485871,2025-04-10T22:02:29.841699,sensor,sensor_3,28.5,37.83,Warning
2025-04-10T22:03:02.525120,2025-04-10T22:02:29.992634,sensor,sensor_14,17.01,41.91,Low
2025-04-10T22:03:02.490677,2025-04-10T22:02:29.857213,sensor,sensor_19,25.56,55.01,Warning
2025-04-10T22:03:02.526510,2025-04-10T22:02:30.003433,sensor,sensor_11,16.98,31.12,Low
2025-04-10T22:03:02.497453,2025-04-10T22:02:29.889004,sensor,sensor_14,19.28,50.21,Normal
2025-04-10T22:03:02.537500,2025-04-10T22:02:30.047041,sensor,sensor_1,28.53,45.92,Warning
2025-04-10T22:03:02.539556,2025-04-10T22:02:30.052296,sensor,sensor_20,26.13,41.67,Warning
2025-04-10T22:03:02.499832,2025-04-10T22:02:29.889071,sensor,sensor_10,26.77,45.26,Warning
2025-04-10T22:03:02.547000,2025-04-10T22:02:30.083063,sensor,sensor_10,15.75,33.25,Low
2025-04-10T22:03:02.520058,2025-04-10T22:02:29.971910,sensor,sensor_11,29.26,32.48,Warning
2025-04-10T22:03:02.547684,2025-04-10T22:02:30.084803,sensor,sensor_9,29.23,54.58,Warning
2025-04-10T22:03:02.533458,2025-04-10T22:02:30.030541,sensor,sensor_11,17.9,37.14,Low
2025-04-10T22:03:02.565221,2025-04-10T22:02:30.157754,sensor,sensor_4,21.15,56.0,Normal
2025-04-10T22:03:02.549669,2025-04-10T22:02:30.097124,sensor,sensor_7,18.77,58.71,Low
2025-04-10T22:03:02.576413,2025-04-10T22:02:30.206729,sensor,sensor_7,24.16,68.9,Warning
2025-04-10T22:03:02.558669,2025-04-10T22:02:30.133331,sensor,sensor_5,25.7,59.95,Warning
2025-04-10T22:03:02.569286,2025-04-10T22:02:30.178941,sensor,sensor_12,16.29,52.46,Low
2025-04-10T22:03:02.577249,2025-04-10T22:02:30.213858,sensor,sensor_6,15.71,42.27,Low
2025-04-10T22:03:01.944407,2025-04-10T22:02:27.260008,sensor,sensor_9,15.12,65.62,Low
2025-04-10T22:03:02.590631,2025-04-10T22:02:30.268494,sensor,sensor_7,23.43,43.06,Normal
2025-04-10T22:03:01.954060,2025-04-10T22:02:27.318280,sensor,sensor_12,20.1,42.27,Normal
2025-04-10T22:03:02.593388,2025-04-10T22:02:30.280146,sensor,sensor_16,25.98,42.0,Warning
2025-04-10T22:03:02.603314,2025-04-10T22:02:30.325976,sensor,sensor_17,29.39,33.52,Warning
2025-04-10T22:03:01.956583,2025-04-10T22:02:27.339360,sensor,sensor_19,26.0,36.04,Warning
2025-04-10T22:03:01.980766,2025-04-10T22:02:27.519112,sensor,sensor_8,24.18,65.68,Warning
2025-04-10T22:03:02.616689,2025-04-10T22:02:30.384016,sensor,sensor_19,21.24,59.07,Normal
2025-04-10T22:03:02.598881,2025-04-10T22:02:30.304067,sensor,sensor_1,19.04,54.01,Normal
2025-04-10T22:03:01.995538,2025-04-10T22:02:27.644484,sensor,sensor_6,21.54,52.79,Normal
2025-04-10T22:03:02.619900,2025-04-10T22:02:30.395121,sensor,sensor_19,26.89,53.7,Warning
2025-04-10T22:03:02.607366,2025-04-10T22:02:30.338105,sensor,sensor_17,20.81,53.41,Normal
2025-04-10T22:03:02.632880,2025-04-10T22:02:30.451330,sensor,sensor_3,20.86,59.49,Normal
2025-04-10T22:03:02.620519,2025-04-10T22:02:30.397511,sensor,sensor_9,28.28,55.69,Warning
2025-04-10T22:03:02.031478,2025-04-10T22:02:27.925663,sensor,sensor_15,21.91,33.14,Normal
2025-04-10T22:03:02.638650,2025-04-10T22:02:30.474043,sensor,sensor_17,25.39,56.33,Warning
2025-04-10T22:03:02.624490,2025-04-10T22:02:30.417264,sensor,sensor_11,24.37,66.34,Warning
2025-04-10T22:03:02.653868,2025-04-10T22:02:30.537475,sensor,sensor_20,22.92,67.39,Normal
2025-04-10T22:03:02.054754,2025-04-10T22:02:28.121209,sensor,sensor_2,23.79,66.73,Normal
2025-04-10T22:03:02.629616,2025-04-10T22:02:30.434549,sensor,sensor_15,18.14,53.33,Low
2025-04-10T22:03:02.060507,2025-04-10T22:02:28.167285,sensor,sensor_8,17.01,30.23,Low
2025-04-10T22:03:02.660309,2025-04-10T22:02:30.562216,sensor,sensor_11,23.69,62.96,Normal
2025-04-10T22:03:02.666527,2025-04-10T22:02:30.596088,sensor,sensor_17,16.38,35.24,Low
2025-04-10T22:03:02.066274,2025-04-10T22:02:28.211222,sensor,sensor_2,16.8,54.13,Low
2025-04-10T22:03:02.667172,2025-04-10T22:02:30.596187,sensor,sensor_7,17.59,39.01,Low
2025-04-10T22:03:02.668472,2025-04-10T22:02:30.597490,sensor,sensor_8,21.66,63.93,Normal
2025-04-10T22:03:02.072234,2025-04-10T22:02:28.256158,sensor,sensor_15,29.25,56.38,Warning
2025-04-10T22:03:02.667838,2025-04-10T22:02:30.597163,sensor,sensor_13,25.26,56.82,Warning
2025-04-10T22:03:02.670347,2025-04-10T22:02:30.607887,sensor,sensor_15,26.28,45.01,Warning
2025-04-10T22:03:02.073864,2025-04-10T22:02:28.267549,sensor,sensor_1,27.6,55.6,Warning
2025-04-10T22:03:02.680007,2025-04-10T22:02:30.653454,sensor,sensor_1,16.09,39.41,Low
2025-04-10T22:03:02.677262,2025-04-10T22:02:30.641638,sensor,sensor_15,21.75,55.13,Normal
2025-04-10T22:03:02.082640,2025-04-10T22:02:28.337621,sensor,sensor_12,25.99,44.26,Warning
2025-04-10T22:03:02.578862,2025-04-10T22:02:30.218798,sensor,sensor_12,15.08,54.04,Low
2025-04-10T22:03:02.090519,2025-04-10T22:02:28.396271,sensor,sensor_6,28.93,52.23,Warning
2025-04-10T22:03:02.598307,2025-04-10T22:02:30.303578,sensor,sensor_17,24.88,49.29,Warning
2025-04-10T22:03:02.582613,2025-04-10T22:02:30.232824,sensor,sensor_16,27.6,68.51,Warning
2025-04-10T22:03:02.091491,2025-04-10T22:02:28.396289,sensor,sensor_9,16.34,56.87,Low
2025-04-10T22:03:02.614188,2025-04-10T22:02:30.372286,sensor,sensor_14,24.31,53.22,Warning
2025-04-10T22:03:02.583271,2025-04-10T22:02:30.238017,sensor,sensor_5,15.94,59.74,Low
2025-04-10T22:03:02.092312,2025-04-10T22:02:28.407146,sensor,sensor_3,21.79,34.97,Normal
2025-04-10T22:03:02.586673,2025-04-10T22:02:30.249785,sensor,sensor_6,23.18,30.26,Normal
2025-04-10T22:03:02.616079,2025-04-10T22:02:30.372222,sensor,sensor_13,24.8,43.44,Warning
2025-04-10T22:03:02.096501,2025-04-10T22:02:28.440301,sensor,sensor_20,16.28,55.99,Low
2025-04-10T22:03:02.618036,2025-04-10T22:02:30.384322,sensor,sensor_8,29.67,43.27,Warning
2025-04-10T22:03:02.588684,2025-04-10T22:02:30.260106,sensor,sensor_14,21.68,42.52,Normal
2025-04-10T22:03:02.633571,2025-04-10T22:02:30.452122,sensor,sensor_7,22.36,49.66,Normal
2025-04-10T22:03:02.098366,2025-04-10T22:02:28.453466,sensor,sensor_11,27.26,38.46,Warning
2025-04-10T22:03:02.594159,2025-04-10T22:02:30.281661,sensor,sensor_17,24.09,61.71,Warning
2025-04-10T22:03:02.639403,2025-04-10T22:02:30.479064,sensor,sensor_10,20.27,43.39,Normal
2025-04-10T22:03:02.109381,2025-04-10T22:02:28.541251,sensor,sensor_10,25.99,67.65,Warning
2025-04-10T22:03:02.650439,2025-04-10T22:02:30.518400,sensor,sensor_15,22.9,47.35,Normal
2025-04-10T22:03:02.601996,2025-04-10T22:02:30.315230,sensor,sensor_6,21.08,52.08,Normal
2025-04-10T22:03:02.662240,2025-04-10T22:02:30.573072,sensor,sensor_17,15.3,59.28,Low
2025-04-10T22:03:02.112888,2025-04-10T22:02:28.564477,sensor,sensor_2,16.77,46.62,Low
2025-04-10T22:03:02.612191,2025-04-10T22:02:30.360786,sensor,sensor_13,24.09,58.84,Warning
2025-04-10T22:03:02.683634,2025-04-10T22:02:30.667081,sensor,sensor_11,17.83,34.18,Low
2025-04-10T22:03:02.116653,2025-04-10T22:02:28.588036,sensor,sensor_12,27.19,31.67,Warning
2025-04-10T22:03:02.615484,2025-04-10T22:02:30.372240,sensor,sensor_20,23.99,44.77,Normal
2025-04-10T22:03:02.581825,2025-04-10T22:02:30.231594,sensor,sensor_7,23.93,58.46,Normal
2025-04-10T22:03:02.119482,2025-04-10T22:02:28.612134,sensor,sensor_6,19.5,68.33,Normal
2025-04-10T22:03:02.649794,2025-04-10T22:02:30.518368,sensor,sensor_15,26.68,62.65,Warning
2025-04-10T22:03:02.587880,2025-04-10T22:02:30.257551,sensor,sensor_13,18.5,50.38,Low
2025-04-10T22:03:02.122177,2025-04-10T22:02:28.634100,sensor,sensor_13,24.6,68.25,Warning
2025-04-10T22:03:02.653267,2025-04-10T22:02:30.529341,sensor,sensor_2,27.32,32.05,Warning
2025-04-10T22:03:02.605945,2025-04-10T22:02:30.337466,sensor,sensor_10,22.38,57.96,Normal
2025-04-10T22:03:02.124523,2025-04-10T22:02:28.648520,sensor,sensor_10,26.8,48.87,Warning
2025-04-10T22:03:02.657142,2025-04-10T22:02:30.549683,sensor,sensor_15,18.87,56.22,Low
2025-04-10T22:03:02.609365,2025-04-10T22:02:30.349366,sensor,sensor_20,15.9,55.24,Low
2025-04-10T22:03:02.126276,2025-04-10T22:02:28.656034,sensor,sensor_18,20.12,31.61,Normal
2025-04-10T22:03:02.661641,2025-04-10T22:02:30.572214,sensor,sensor_14,20.34,38.75,Normal
2025-04-10T22:03:02.129442,2025-04-10T22:02:28.668279,sensor,sensor_19,18.23,48.87,Low
2025-04-10T22:03:02.610783,2025-04-10T22:02:30.350704,sensor,sensor_15,15.74,59.8,Low
2025-04-10T22:03:02.665916,2025-04-10T22:02:30.586219,sensor,sensor_19,22.2,47.68,Normal
2025-04-10T22:03:02.621902,2025-04-10T22:02:30.406645,sensor,sensor_2,22.06,51.84,Normal
2025-04-10T22:03:02.135605,2025-04-10T22:02:28.694635,sensor,sensor_8,16.6,45.55,Low
2025-04-10T22:03:02.671528,2025-04-10T22:02:30.618042,sensor,sensor_12,19.44,62.45,Normal
2025-04-10T22:03:02.138641,2025-04-10T22:02:28.705766,sensor,sensor_12,28.54,38.71,Warning
2025-04-10T22:03:02.628176,2025-04-10T22:02:30.430134,sensor,sensor_6,22.52,33.14,Normal
2025-04-10T22:03:02.673406,2025-04-10T22:02:30.619190,sensor,sensor_17,28.02,47.93,Warning
2025-04-10T22:03:02.156540,2025-04-10T22:02:28.783827,sensor,sensor_15,26.33,32.68,Warning
2025-04-10T22:03:02.631525,2025-04-10T22:02:30.445239,sensor,sensor_3,29.41,53.32,Warning
2025-04-10T22:03:02.675216,2025-04-10T22:02:30.631198,sensor,sensor_14,22.32,56.95,Normal
2025-04-10T22:03:02.163493,2025-04-10T22:02:28.818472,sensor,sensor_9,27.13,53.08,Warning
2025-04-10T22:03:02.675806,2025-04-10T22:02:30.632203,sensor,sensor_1,24.34,57.15,Warning
2025-04-10T22:03:02.632186,2025-04-10T22:02:30.445231,sensor,sensor_16,15.64,46.37,Low
2025-04-10T22:03:02.165511,2025-04-10T22:02:28.831694,sensor,sensor_8,22.95,48.38,Normal
2025-04-10T22:03:02.634800,2025-04-10T22:02:30.457618,sensor,sensor_8,22.8,43.4,Normal
2025-04-10T22:03:02.589265,2025-04-10T22:02:30.260076,sensor,sensor_15,27.34,54.73,Warning
2025-04-10T22:03:02.170371,2025-04-10T22:02:28.856245,sensor,sensor_19,28.68,64.3,Warning
2025-04-10T22:03:02.648498,2025-04-10T22:02:30.513034,sensor,sensor_3,29.21,36.0,Warning
2025-04-10T22:03:02.591373,2025-04-10T22:02:30.271289,sensor,sensor_19,23.29,53.42,Normal
2025-04-10T22:03:02.181125,2025-04-10T22:02:28.908124,sensor,sensor_2,26.27,40.33,Warning
2025-04-10T22:03:02.672777,2025-04-10T22:02:30.619290,sensor,sensor_4,25.15,47.51,Warning
2025-04-10T22:03:02.600191,2025-04-10T22:02:30.305092,sensor,sensor_3,24.45,39.68,Warning
2025-04-10T22:03:02.188811,2025-04-10T22:02:28.946793,sensor,sensor_4,25.5,66.38,Warning
2025-04-10T22:03:02.678161,2025-04-10T22:02:30.642281,sensor,sensor_9,27.67,54.81,Warning
2025-04-10T22:03:02.627475,2025-04-10T22:02:30.428069,sensor,sensor_4,19.39,45.35,Normal
2025-04-10T22:03:02.206049,2025-04-10T22:02:29.029684,sensor,sensor_12,15.79,58.48,Low
2025-04-10T22:03:02.628948,2025-04-10T22:02:30.432377,sensor,sensor_10,25.05,30.52,Warning
2025-04-10T22:03:02.681227,2025-04-10T22:02:30.656234,sensor,sensor_14,29.21,38.86,Warning
2025-04-10T22:03:02.232842,2025-04-10T22:02:29.173000,sensor,sensor_10,23.2,43.59,Normal
2025-04-10T22:03:02.630282,2025-04-10T22:02:30.440021,sensor,sensor_7,19.47,61.82,Normal
2025-04-10T22:03:02.579612,2025-04-10T22:02:30.218709,sensor,sensor_19,24.34,40.77,Warning
2025-04-10T22:03:02.256010,2025-04-10T22:02:29.291131,sensor,sensor_14,16.09,35.96,Low
2025-04-10T22:03:02.597755,2025-04-10T22:02:30.293264,sensor,sensor_7,17.09,69.89,Low
2025-04-10T22:03:02.636123,2025-04-10T22:02:30.463175,sensor,sensor_3,28.44,38.82,Warning
2025-04-10T22:03:02.599548,2025-04-10T22:02:30.304070,sensor,sensor_18,28.01,58.71,Warning
2025-04-10T22:03:02.644650,2025-04-10T22:02:30.501193,sensor,sensor_6,16.42,44.53,Low
2025-04-10T22:03:02.260700,2025-04-10T22:02:29.313793,sensor,sensor_4,29.49,62.07,Warning
2025-04-10T22:03:02.665267,2025-04-10T22:02:30.585441,sensor,sensor_5,27.76,34.85,Warning
2025-04-10T22:03:02.264324,2025-04-10T22:02:29.336668,sensor,sensor_6,16.56,46.74,Low
2025-04-10T22:03:02.605280,2025-04-10T22:02:30.327234,sensor,sensor_13,22.01,61.66,Normal
2025-04-10T22:03:02.669727,2025-04-10T22:02:30.607886,sensor,sensor_1,19.74,49.6,Normal
2025-04-10T22:03:02.293824,2025-04-10T22:02:29.496301,sensor,sensor_7,20.97,41.31,Normal
2025-04-10T22:03:02.618643,2025-04-10T22:02:30.384212,sensor,sensor_18,27.5,65.11,Warning
2025-04-10T22:03:02.673978,2025-04-10T22:02:30.629285,sensor,sensor_12,15.56,43.04,Low
2025-04-10T22:03:02.297858,2025-04-10T22:02:29.521741,sensor,sensor_1,23.4,50.84,Normal
2025-04-10T22:03:02.619286,2025-04-10T22:02:30.394813,sensor,sensor_20,20.85,46.79,Normal
2025-04-10T22:03:02.298586,2025-04-10T22:02:29.529960,sensor,sensor_12,19.36,65.62,Normal
2025-04-10T22:03:02.646552,2025-04-10T22:02:30.507474,sensor,sensor_12,25.91,68.63,Warning
2025-04-10T22:03:02.589951,2025-04-10T22:02:30.266816,sensor,sensor_8,22.82,51.09,Normal
2025-04-10T22:03:02.310810,2025-04-10T22:02:29.578380,sensor,sensor_5,28.14,58.9,Warning
2025-04-10T22:03:02.654572,2025-04-10T22:02:30.537481,sensor,sensor_3,17.56,30.95,Low
2025-04-10T22:03:02.597184,2025-04-10T22:02:30.293039,sensor,sensor_14,15.69,53.87,Low
2025-04-10T22:03:02.318108,2025-04-10T22:02:29.610316,sensor,sensor_2,26.39,63.44,Warning
2025-04-10T22:03:02.655221,2025-04-10T22:02:30.540436,sensor,sensor_5,25.4,56.68,Warning
2025-04-10T22:03:02.606607,2025-04-10T22:02:30.338337,sensor,sensor_18,17.59,34.31,Low
2025-04-10T22:03:01.952358,2025-04-10T22:02:27.306706,sensor,sensor_1,15.35,58.26,Low
2025-04-10T22:03:02.657694,2025-04-10T22:02:30.551145,sensor,sensor_9,18.5,39.14,Low
2025-04-10T22:03:02.608754,2025-04-10T22:02:30.349063,sensor,sensor_10,20.4,32.99,Normal
2025-04-10T22:03:02.674603,2025-04-10T22:02:30.630129,sensor,sensor_6,22.9,59.98,Normal
2025-04-10T22:03:01.962526,2025-04-10T22:02:27.384346,sensor,sensor_15,25.3,55.66,Warning
2025-04-10T22:03:02.610020,2025-04-10T22:02:30.350704,sensor,sensor_2,24.03,44.82,Warning
2025-04-10T22:03:02.681825,2025-04-10T22:02:30.664667,sensor,sensor_5,18.07,68.09,Low
2025-04-10T22:03:01.971756,2025-04-10T22:02:27.451140,sensor,sensor_13,19.63,45.19,Normal
2025-04-10T22:03:02.614848,2025-04-10T22:02:30.372218,sensor,sensor_20,20.22,55.86,Normal
2025-04-10T22:03:02.684186,2025-04-10T22:02:30.676855,sensor,sensor_2,19.72,48.22,Normal
2025-04-10T22:03:02.004477,2025-04-10T22:02:27.719327,sensor,sensor_20,15.61,47.87,Low
2025-04-10T22:03:02.625141,2025-04-10T22:02:30.417190,sensor,sensor_3,24.99,51.64,Warning
2025-04-10T22:03:02.015185,2025-04-10T22:02:27.803311,sensor,sensor_4,16.0,65.49,Low
2025-04-10T22:03:02.626705,2025-04-10T22:02:30.421750,sensor,sensor_20,20.32,36.81,Normal
2025-04-10T22:03:02.038586,2025-04-10T22:02:27.987294,sensor,sensor_13,22.55,40.13,Normal
2025-04-10T22:03:02.640702,2025-04-10T22:02:30.484659,sensor,sensor_20,29.32,50.36,Warning
2025-04-10T22:03:02.039335,2025-04-10T22:02:27.988101,sensor,sensor_16,15.76,62.66,Low
2025-04-10T22:03:02.643366,2025-04-10T22:02:30.496179,sensor,sensor_5,28.19,46.79,Warning
2025-04-10T22:03:02.043485,2025-04-10T22:02:28.022495,sensor,sensor_17,27.44,68.67,Warning
2025-04-10T22:03:02.651025,2025-04-10T22:02:30.525377,sensor,sensor_4,19.15,42.84,Normal
2025-04-10T22:03:02.046075,2025-04-10T22:02:28.048198,sensor,sensor_3,16.72,65.02,Low
2025-04-10T22:03:02.651652,2025-04-10T22:02:30.525375,sensor,sensor_17,26.12,57.77,Warning
2025-04-10T22:03:02.046838,2025-04-10T22:02:28.055118,sensor,sensor_6,22.0,30.02,Normal
2025-04-10T22:03:02.655870,2025-04-10T22:02:30.540622,sensor,sensor_12,15.38,34.32,Low
2025-04-10T22:03:02.050441,2025-04-10T22:02:28.086616,sensor,sensor_20,26.77,31.92,Warning
2025-04-10T22:03:02.658349,2025-04-10T22:02:30.551167,sensor,sensor_9,18.01,32.13,Low
2025-04-10T22:03:02.052609,2025-04-10T22:02:28.099705,sensor,sensor_17,19.19,51.58,Normal
2025-04-10T22:03:02.660993,2025-04-10T22:02:30.562365,sensor,sensor_16,23.23,32.57,Normal
2025-04-10T22:03:02.054073,2025-04-10T22:02:28.111514,sensor,sensor_19,24.69,38.3,Warning
2025-04-10T22:03:02.663404,2025-04-10T22:02:30.574277,sensor,sensor_11,21.91,31.34,Normal
2025-04-10T22:03:02.064219,2025-04-10T22:02:28.191259,sensor,sensor_14,16.29,41.49,Low
2025-04-10T22:03:02.664619,2025-04-10T22:02:30.585300,sensor,sensor_6,28.41,42.09,Warning
2025-04-10T22:03:02.070080,2025-04-10T22:02:28.237793,sensor,sensor_16,16.24,52.12,Low
2025-04-10T22:03:02.684814,2025-04-10T22:02:30.676970,sensor,sensor_15,19.7,38.58,Normal
2025-04-10T22:03:02.070734,2025-04-10T22:02:28.244789,sensor,sensor_5,17.03,43.08,Low
2025-04-10T22:03:02.087869,2025-04-10T22:02:28.372206,sensor,sensor_17,18.32,47.67,Low
2025-04-10T22:03:02.093830,2025-04-10T22:02:28.418080,sensor,sensor_17,22.2,67.89,Normal
2025-04-10T22:03:02.113747,2025-04-10T22:02:28.566065,sensor,sensor_2,22.88,69.92,Normal
2025-04-10T22:03:02.123836,2025-04-10T22:02:28.645627,sensor,sensor_10,28.79,38.06,Warning
2025-04-10T22:03:02.141201,2025-04-10T22:02:28.716446,sensor,sensor_17,19.87,69.15,Normal
2025-04-10T22:03:02.169660,2025-04-10T22:02:28.849829,sensor,sensor_2,17.4,38.8,Low
2025-04-10T22:03:02.172354,2025-04-10T22:02:28.861732,sensor,sensor_20,29.96,38.08,Warning
2025-04-10T22:03:02.179608,2025-04-10T22:02:28.897562,sensor,sensor_1,16.02,51.0,Low
2025-04-10T22:03:02.182048,2025-04-10T22:02:28.908153,sensor,sensor_9,29.21,33.97,Warning
2025-04-10T22:03:02.194462,2025-04-10T22:02:28.975035,sensor,sensor_18,25.52,57.13,Warning
2025-04-10T22:03:02.195825,2025-04-10T22:02:28.980231,sensor,sensor_19,23.22,58.59,Normal
2025-04-10T22:03:02.203749,2025-04-10T22:02:29.016271,sensor,sensor_9,18.83,47.42,Low
2025-04-10T22:03:02.204492,2025-04-10T22:02:29.022040,sensor,sensor_18,20.12,31.13,Normal
2025-04-10T22:03:02.208471,2025-04-10T22:02:29.041268,sensor,sensor_4,23.23,61.13,Normal
2025-04-10T22:03:02.221582,2025-04-10T22:02:29.112529,sensor,sensor_18,28.01,53.28,Warning
2025-04-10T22:03:02.235527,2025-04-10T22:02:29.191336,sensor,sensor_3,20.96,61.37,Normal
2025-04-10T22:03:02.237367,2025-04-10T22:02:29.202764,sensor,sensor_3,20.39,54.12,Normal
2025-04-10T22:03:02.241457,2025-04-10T22:02:29.219286,sensor,sensor_10,23.82,38.42,Normal
2025-04-10T22:03:02.263605,2025-04-10T22:02:29.330424,sensor,sensor_5,24.22,47.73,Warning
2025-04-10T22:03:02.271742,2025-04-10T22:02:29.374221,sensor,sensor_13,15.51,65.4,Low
2025-04-10T22:03:02.275776,2025-04-10T22:02:29.400742,sensor,sensor_5,21.37,35.1,Normal
2025-04-10T22:03:02.291102,2025-04-10T22:02:29.484746,sensor,sensor_4,20.6,37.37,Normal
2025-04-10T22:03:02.302733,2025-04-10T22:02:29.546733,sensor,sensor_5,22.1,68.16,Normal
2025-04-10T22:03:02.313506,2025-04-10T22:02:29.591672,sensor,sensor_5,20.61,39.36,Normal
2025-04-10T22:03:02.316294,2025-04-10T22:02:29.603851,sensor,sensor_9,19.29,64.54,Normal
2025-04-10T22:03:01.940729,2025-04-10T22:02:27.227110,sensor,sensor_7,17.81,38.02,Low
2025-04-10T22:03:01.942238,2025-04-10T22:02:27.238075,sensor,sensor_19,18.01,37.93,Low
2025-04-10T22:03:01.973316,2025-04-10T22:02:27.462156,sensor,sensor_16,19.84,54.54,Normal
2025-04-10T22:03:01.974064,2025-04-10T22:02:27.472840,sensor,sensor_16,19.44,66.47,Normal
2025-04-10T22:03:01.976467,2025-04-10T22:02:27.484210,sensor,sensor_17,19.18,34.9,Normal
2025-04-10T22:03:01.984139,2025-04-10T22:02:27.541655,sensor,sensor_18,17.9,41.84,Low
2025-04-10T22:03:01.984790,2025-04-10T22:02:27.551129,sensor,sensor_2,20.25,45.77,Normal
2025-04-10T22:03:01.991431,2025-04-10T22:02:27.608260,sensor,sensor_7,28.28,44.05,Warning
2025-04-10T22:03:01.992231,2025-04-10T22:02:27.611698,sensor,sensor_6,24.56,65.41,Warning
2025-04-10T22:03:01.998919,2025-04-10T22:02:27.670760,sensor,sensor_7,15.43,68.22,Low
2025-04-10T22:03:02.001085,2025-04-10T22:02:27.693612,sensor,sensor_1,29.53,41.97,Warning
2025-04-10T22:03:02.005237,2025-04-10T22:02:27.728016,sensor,sensor_20,29.24,56.7,Warning
2025-04-10T22:03:02.011326,2025-04-10T22:02:27.775362,sensor,sensor_8,27.97,42.01,Warning
2025-04-10T22:03:02.029961,2025-04-10T22:02:27.912239,sensor,sensor_1,21.77,59.81,Normal
2025-04-10T22:03:02.045423,2025-04-10T22:02:28.044729,sensor,sensor_12,26.59,65.03,Warning
2025-04-10T22:03:02.056143,2025-04-10T22:02:28.133122,sensor,sensor_3,19.33,57.31,Normal
2025-04-10T22:03:02.059710,2025-04-10T22:02:28.156750,sensor,sensor_4,26.44,55.14,Warning
2025-04-10T22:03:02.074614,2025-04-10T22:02:28.276063,sensor,sensor_12,28.29,34.1,Warning
2025-04-10T22:03:02.077519,2025-04-10T22:02:28.300253,sensor,sensor_7,27.61,55.12,Warning
2025-04-10T22:03:02.078890,2025-04-10T22:02:28.313484,sensor,sensor_13,27.99,41.3,Warning
2025-04-10T22:03:02.099106,2025-04-10T22:02:28.462493,sensor,sensor_20,20.86,58.91,Normal
2025-04-10T22:03:02.104349,2025-04-10T22:02:28.498722,sensor,sensor_17,21.06,30.11,Normal
2025-04-10T22:03:02.111093,2025-04-10T22:02:28.552972,sensor,sensor_1,28.05,52.78,Warning
2025-04-10T22:03:02.114443,2025-04-10T22:02:28.577168,sensor,sensor_10,15.18,66.8,Low
2025-04-10T22:03:02.121366,2025-04-10T22:02:28.624629,sensor,sensor_15,17.84,64.82,Low
2025-04-10T22:03:02.137673,2025-04-10T22:02:28.702020,sensor,sensor_12,19.74,38.1,Normal
2025-04-10T22:03:02.168890,2025-04-10T22:02:28.849837,sensor,sensor_6,22.25,56.32,Normal
2025-04-10T22:03:02.178777,2025-04-10T22:02:28.897463,sensor,sensor_15,22.53,32.61,Normal
